,Competition,Strength training,Recovery,Supplements,Cardiovascular training,Physiotherapy,Cancelled enrollment_False,Cancelled enrollment_True,Past injuries_False,Past injuries_True,Outcome
8668,3,1219,43,10,71,0,1,0,0,1,1
8669,2,77,29,40,3,2,1,0,1,0,0
8670,2,129,44,33,2,23,0,1,1,0,0
8671,3,28,0,0,0,0,0,1,0,1,0
8672,2,151,382,230,5,63,1,0,1,0,0
8673,1,1822,828,484,2278,59,1,0,0,1,1
8674,2,483,729,579,31,141,1,0,0,1,0
8675,2,144,271,293,45,92,1,0,0,1,1
8676,2,198,1410,400,24,123,1,0,0,1,1
8677,3,28,845,58,72,0,1,0,1,0,1
8678,1,750,471,211,596,69,1,0,0,1,1
8679,1,864,193,248,632,8,1,0,0,1,1
8680,1,61,32,63,1,0,0,1,0,1,0
8681,2,553,95,70,478,0,1,0,1,0,1
8682,2,40,17,75,1237,0,1,0,1,0,1
8683,3,40,284,56,75,0,1,0,1,0,1
8684,0,428,99,7,75,0,1,0,0,1,0
8685,0,817,196,23,105,0,1,0,0,1,1
8686,1,370,158,92,26,35,0,1,1,0,0
8687,0,187,26,23,125,0,1,0,0,1,1
8688,3,30,656,55,80,0,1,0,1,0,1
8689,3,72,51,68,78,0,1,0,1,0,1
8690,3,81,14,6,21,0,0,1,0,1,0
8691,3,1,146,3,25,0,0,1,1,0,0
8692,0,142,11,26,95,0,1,0,0,1,0
8693,3,1,147,4,47,0,1,0,1,0,0
8694,0,464,6,6,108,0,1,0,0,1,1
8695,2,12,7,13,205,0,0,1,1,0,0
8696,1,1338,422,489,1977,2,1,0,0,1,1
8697,1,621,117,158,801,3,1,0,0,1,1
8698,2,69,4,46,280,0,1,0,1,0,0
8699,0,740,101,85,248,156,1,0,0,1,1
8700,2,64,20,56,19,0,1,0,0,1,1
8701,1,2958,822,264,636,20,1,0,0,1,1
8702,3,723,142,43,143,0,1,0,0,1,1
8703,2,419,123,95,425,0,1,0,1,0,1
8704,3,68,423,85,90,0,1,0,1,0,0
8705,1,1483,246,257,697,39,1,0,0,1,1
8706,0,528,296,27,172,0,1,0,0,1,1
8707,3,47,190,27,79,0,1,0,1,0,1
8708,2,10,29,16,201,0,0,1,1,0,0
8709,3,37,47,32,69,0,1,0,1,0,1
8710,2,171,1208,385,27,225,1,0,0,1,1
8711,0,110,127,34,3,169,0,1,1,0,0
8712,2,184,398,252,6,111,1,0,0,1,1
8713,2,112,195,103,3,61,1,0,0,1,1
8714,2,167,626,134,316,0,1,0,1,0,1
8715,1,2082,320,432,958,11,1,0,0,1,1
8716,2,170,66,45,3,24,0,1,1,0,0
8717,3,32,56,41,56,0,1,0,1,0,0
8718,0,180,46,6,99,0,1,0,0,1,1
8719,2,65,58,19,4,0,0,1,1,0,0
8720,2,32,0,16,4,0,1,0,1,0,0
8721,3,867,174,31,239,0,1,0,0,1,1
8722,2,1420,201,402,2715,0,1,0,1,0,1
8723,2,86,506,98,20,0,1,0,0,1,1
8724,1,2436,881,431,408,60,1,0,0,1,1
8725,2,53,9,79,400,0,1,0,1,0,1
8726,3,42,64,28,117,0,0,1,1,0,0
8727,1,1742,729,632,1412,18,1,0,0,1,1
8728,0,409,39,11,159,0,1,0,1,0,0
8729,0,1045,155,22,106,253,1,0,0,1,1
8730,2,57,399,161,1870,0,1,0,1,0,1
8731,2,138,30,194,4,0,0,1,1,0,0
8732,1,380,88,270,452,10,1,0,1,0,1
8733,1,1569,201,270,545,15,1,0,0,1,1
8734,3,449,102,19,113,0,1,0,0,1,0
8735,3,28,1,28,78,0,1,0,1,0,1
8736,0,648,119,14,91,47,1,0,0,1,0
8737,2,10,21,4,1,2,0,1,1,0,0
8738,2,292,522,155,27,0,1,0,0,1,1
8739,1,1771,542,479,929,29,1,0,0,1,1
8740,2,192,295,288,0,0,1,0,1,0,1
8741,0,10,0,8,0,0,1,0,1,0,0
8742,1,1882,588,417,692,65,1,0,0,1,1
8743,0,333,91,40,74,0,1,0,0,1,1
8744,0,66,3,2,8,0,0,1,0,1,0
8745,3,9,45,13,64,0,1,0,0,1,0
8746,2,202,356,102,6,51,1,0,0,1,1
8747,1,2051,422,293,895,26,1,0,0,1,1
8748,3,1261,593,37,332,0,1,0,0,1,1
8749,1,724,168,251,536,29,1,0,0,1,0
8750,0,692,575,19,119,322,1,0,1,0,1
8751,0,559,84,27,2,16,1,0,0,1,1
8752,0,742,220,20,160,292,1,0,0,1,1
8753,1,1826,368,301,484,15,1,0,0,1,1
8754,2,229,44,34,2,0,1,0,0,1,0
8755,2,261,449,680,20,105,1,0,0,1,1
8756,2,162,118,82,3,27,1,0,1,0,0
8757,1,2900,1088,530,1508,81,1,0,0,1,1
8758,1,842,59,280,1297,0,1,0,0,1,1
8759,2,110,83,199,12,0,1,0,0,1,1
8760,2,152,37,174,4,0,0,1,0,1,0
8761,2,154,13,55,0,6,1,0,0,1,1
8762,2,64,17,13,1,25,1,0,1,0,0
8763,1,2100,383,475,765,11,1,0,0,1,1
8764,0,702,623,31,102,518,1,0,0,1,1
8765,2,147,2709,157,571,0,1,0,0,1,1
8766,2,31,0,9,237,0,1,0,1,0,0
8767,3,39,0,27,74,0,1,0,1,0,0
8768,0,446,124,5,161,114,1,0,0,1,1
8769,3,21,11,18,73,0,1,0,1,0,1
8770,3,18,894,117,138,0,1,0,1,0,1
8771,3,6,138,15,25,0,0,1,1,0,0
8772,3,11,26,16,64,0,1,0,1,0,1
8773,3,40,2307,67,70,0,1,0,1,0,1
8774,3,902,46,18,0,0,1,0,0,1,1
8775,0,1706,2774,283,0,0,1,0,0,1,1
8776,3,26,284,11,79,0,1,0,1,0,1
8777,0,803,340,20,149,257,1,0,0,1,1
8778,3,424,63,52,6,0,1,0,1,0,1
8779,3,91,507,72,97,0,1,0,1,0,1
8780,0,641,236,52,135,77,1,0,0,1,1
8781,3,0,0,1,16,0,1,0,0,1,0
8782,3,1040,711,102,194,0,1,0,0,1,1
8783,3,11,0,11,0,0,0,1,1,0,0
8784,0,1033,154,21,72,226,1,0,0,1,1
8785,2,47,5,78,379,0,1,0,1,0,0
8786,0,1444,1296,48,242,536,1,0,0,1,1
8787,1,542,158,206,218,0,1,0,0,1,0
8788,2,172,13,38,2,14,1,0,1,0,0
8789,2,314,98,231,3,0,0,1,0,1,0
8790,3,2,32,5,28,0,1,0,0,1,1
8791,1,661,37,137,578,0,1,0,0,1,1
8792,0,1582,774,197,315,461,1,0,0,1,1
8793,3,176,265,35,51,0,1,0,1,0,1
8794,0,194,367,11,82,0,1,0,0,1,1
8795,2,130,672,71,2,0,0,1,1,0,0
8796,2,168,173,117,328,0,1,0,1,0,1
8797,0,216,234,49,0,0,1,0,0,1,1
8798,0,56,0,6,76,0,0,1,1,0,0
8799,0,259,87,15,66,0,1,0,0,1,1
8800,2,208,706,527,12,102,1,0,0,1,1
8801,2,272,1614,595,20,469,1,0,0,1,1
8802,3,46,141,48,50,0,1,0,1,0,0
8803,3,86,305,63,86,0,1,0,1,0,1
8804,1,924,147,184,658,30,1,0,0,1,0
8805,2,56,11,6,1,0,1,0,0,1,0
8806,2,255,111,252,5,147,1,0,0,1,0
8807,1,206,116,71,70,3,0,1,1,0,0
8808,1,406,552,124,401,12,1,0,0,1,1
8809,1,1538,484,547,834,46,1,0,0,1,1
8810,2,176,468,127,1093,0,1,0,1,0,0
8811,1,1385,433,263,668,18,1,0,0,1,1
8812,2,180,1674,252,756,0,1,0,1,0,1
8813,3,30,27,13,38,0,1,0,0,1,1
8814,1,1339,73,255,661,16,1,0,0,1,0
8815,2,274,82,151,9,0,1,0,1,0,1
8816,0,417,64,31,178,155,1,0,1,0,1
8817,2,70,10,151,11,0,1,0,1,0,1
8818,0,456,25,88,0,0,1,0,0,1,1
8819,3,46,189,42,76,0,1,0,1,0,1
8820,1,2138,166,306,635,17,1,0,1,0,1
8821,2,402,22,134,707,0,1,0,1,0,1
8822,3,18,10,17,0,0,0,1,1,0,0
8823,2,183,129,263,85,64,1,0,1,0,1
8824,0,786,221,61,214,0,1,0,0,1,1
8825,0,479,175,3,162,51,1,0,0,1,1
8826,2,44,7,68,493,0,1,0,0,1,1
8827,0,800,5,3,203,7,1,0,0,1,1
8828,2,19,14,19,84,0,0,1,1,0,0
8829,3,203,2954,148,86,0,1,0,0,1,1
8830,1,1608,136,347,882,29,1,0,0,1,1
8831,2,40,0,5,0,0,1,0,1,0,0
8832,2,366,1109,139,2019,0,1,0,1,0,1
8833,1,520,177,199,422,3,1,0,0,1,1
8834,1,1254,1594,309,1122,62,1,0,0,1,1
8835,3,14,39,17,14,0,1,0,1,0,0
8836,2,323,191,196,3,161,1,0,0,1,0
8837,1,100,209,52,88,0,1,0,0,1,0
8838,0,1534,856,193,0,0,1,0,0,1,1
8839,2,181,55,108,325,0,1,0,1,0,1
8840,2,299,81,62,0,47,1,0,0,1,0
8841,0,360,52,77,242,72,0,1,1,0,0
8842,3,151,0,9,26,0,1,0,0,1,1
8843,0,351,257,31,163,126,1,0,1,0,1
8844,2,214,732,137,17,37,1,0,1,0,1
8845,0,1418,66,42,289,444,1,0,1,0,1
8846,2,173,416,220,24,111,1,0,1,0,1
8847,2,275,153,122,16,54,1,0,1,0,1
8848,1,837,739,269,132,35,1,0,1,0,0
8849,0,332,28,29,86,2,0,1,1,0,0
8850,2,72,0,67,2,0,1,0,1,0,0
8851,3,9,37,19,64,0,1,0,1,0,1
8852,1,367,93,132,526,6,1,0,0,1,1
8853,0,462,157,45,134,0,1,0,0,1,1
8854,2,107,140,73,2,111,0,1,0,1,0
8855,1,1661,335,337,1170,32,1,0,0,1,0
8856,1,1831,160,370,1095,26,1,0,0,1,1
8857,1,1964,280,291,712,14,1,0,1,0,1
8858,0,984,343,126,0,0,1,0,1,0,1
8859,1,1113,575,237,798,49,1,0,0,1,1
8860,2,239,41,178,11,69,1,0,0,1,1
8861,2,11,0,35,453,0,1,0,1,0,1
8862,2,138,128,61,8,0,1,0,0,1,0
8863,3,60,23,34,100,0,1,0,0,1,1
8864,2,162,469,178,17,388,1,0,0,1,1
8865,2,407,312,615,70,236,1,0,0,1,1
8866,0,22,0,3,1,0,0,1,0,1,0
8867,2,187,511,215,12,46,1,0,0,1,1
8868,1,578,147,144,104,7,1,0,1,0,0
8869,2,144,21,23,1,25,1,0,1,0,0
8870,1,1305,122,315,787,26,1,0,0,1,0
8871,3,679,139,42,69,0,1,0,0,1,1
8872,3,7,66,9,0,0,1,0,1,0,0
8873,3,666,77,56,137,0,1,0,0,1,1
8874,2,200,2,40,2,0,0,1,1,0,0
8875,3,1145,436,83,203,0,1,0,0,1,1
8876,2,143,92,73,9,3,1,0,0,1,1
8877,3,59,4915,87,76,0,1,0,0,1,1
8878,0,169,135,20,76,0,1,0,0,1,1
8879,3,40,4157,151,69,0,1,0,1,0,1
8880,0,280,35,6,93,0,1,0,0,1,1
8881,1,1776,278,201,502,17,1,0,0,1,1
8882,0,240,41,42,172,0,1,0,0,1,1
8883,2,1448,338,131,3092,0,1,0,1,0,1
8884,3,35,47,72,69,0,1,0,1,0,1
8885,3,41,522,31,97,0,1,0,0,1,1
8886,2,99,37,116,354,0,1,0,1,0,1
8887,2,134,391,146,3,32,1,0,1,0,1
8888,1,528,97,172,585,12,1,0,0,1,1
8889,3,621,396,32,47,0,1,0,1,0,1
8890,0,774,291,68,91,325,1,0,0,1,1
8891,3,13,36,21,25,0,1,0,1,0,1
8892,1,166,216,64,36,0,0,1,0,1,0
8893,3,81,562,74,99,0,1,0,1,0,1
8894,3,5,3,8,61,0,1,0,1,0,1
8895,1,46,20,45,0,1,1,0,1,0,0
8896,3,502,336,25,66,0,1,0,0,1,1
8897,0,468,14,6,102,0,1,0,1,0,1
8898,2,174,1006,438,76,118,1,0,0,1,1
8899,1,2810,991,430,861,162,1,0,0,1,1
8900,2,10,6,19,1,34,0,1,1,0,0
8901,3,453,3,50,66,0,1,0,1,0,0
8902,0,264,49,19,123,0,1,0,0,1,1
8903,2,338,760,271,1587,0,1,0,1,0,1
8904,2,562,418,304,35,0,1,0,0,1,1
8905,3,96,737,143,110,0,1,0,1,0,1
8906,1,100,23,57,2,1,0,1,1,0,0
8907,3,48,47,26,94,0,1,0,1,0,1
8908,3,13,441,53,51,0,1,0,1,0,1
8909,0,229,222,42,102,0,1,0,0,1,0
8910,0,363,15,12,77,42,1,0,1,0,1
8911,0,426,68,54,0,0,1,0,0,1,1
8912,2,203,99,145,4,56,1,0,0,1,1
8913,3,135,23,13,55,0,1,0,0,1,1
8914,1,267,167,193,630,0,1,0,0,1,1
8915,3,56,295,78,97,0,1,0,1,0,1
8916,2,8,85,21,128,0,0,1,1,0,0
8917,2,34,37,52,200,0,1,0,1,0,0
8918,0,322,213,32,127,0,1,0,0,1,1
8919,2,80,129,118,704,0,1,0,1,0,1
8920,2,206,603,368,29,3,1,0,0,1,1
8921,3,425,75,46,91,0,1,0,0,1,1
8922,2,380,524,314,901,0,1,0,1,0,1
8923,0,458,632,37,128,391,1,0,0,1,1
8924,1,2389,151,230,757,24,1,0,0,1,1
8925,2,240,212,116,6,54,0,1,1,0,0
8926,3,9,205,20,23,0,0,1,1,0,0
8927,2,374,1490,333,1546,0,1,0,1,0,1
8928,1,0,0,0,0,0,1,0,0,1,0
8929,0,180,231,11,181,0,1,0,0,1,1
8930,3,541,34,39,232,0,1,0,0,1,1
8931,0,411,201,33,114,113,1,0,1,0,1
8932,3,5,47,8,1,0,0,1,0,1,0
8933,3,914,253,72,30,0,1,0,0,1,1
8934,0,641,42,26,118,0,1,0,0,1,1
8935,1,222,212,175,409,1,1,0,1,0,0
8936,0,1084,214,58,168,177,1,0,0,1,1
8937,1,2004,836,403,1251,17,1,0,0,1,1
8938,3,1072,57,36,280,0,1,0,0,1,1
8939,2,384,764,697,73,151,1,0,0,1,1
8940,3,28,33,23,59,0,1,0,1,0,1
8941,2,129,277,212,24,80,1,0,1,0,1
8942,2,11,9,19,134,0,0,1,1,0,0
8943,2,87,134,92,407,0,1,0,1,0,0
8944,2,164,253,315,11,86,1,0,0,1,1
8945,0,427,35,17,114,0,1,0,0,1,1
8946,1,1331,232,360,692,28,1,0,0,1,1
8947,2,27,46,64,937,0,1,0,1,0,0
8948,1,304,213,86,8,9,1,0,0,1,0
8949,0,1388,183,142,119,128,1,0,0,1,1
8950,1,1441,502,310,586,43,1,0,0,1,1
8951,3,47,0,33,65,0,1,0,1,0,1
8952,1,480,226,181,157,35,0,1,0,1,0
8953,1,1261,150,140,345,10,0,1,0,1,0
8954,1,1864,312,497,1725,57,1,0,0,1,0
8955,2,255,1039,688,12,115,1,0,0,1,1
8956,3,80,562,57,84,0,1,0,1,0,1
8957,2,63,36,64,3,5,1,0,0,1,0
8958,1,425,223,126,402,71,0,1,0,1,0
8959,3,87,1977,83,103,0,1,0,1,0,1
8960,2,73,89,118,2,0,1,0,1,0,0
8961,2,76,98,66,376,0,1,0,1,0,0
8962,3,6,47,10,17,0,0,1,1,0,0
8963,2,248,466,185,0,419,1,0,0,1,1
8964,0,1235,1280,105,442,403,1,0,0,1,1
8965,3,16,304,12,69,0,1,0,1,0,1
8966,0,111,5,1,2,0,1,0,0,1,0
8967,2,109,353,150,333,0,1,0,1,0,1
8968,2,112,425,255,9,0,1,0,0,1,0
8969,3,36,13,9,0,0,0,1,0,1,0
8970,1,627,142,208,355,99,0,1,0,1,0
8971,1,630,250,210,481,5,1,0,0,1,0
8972,3,12,1,20,1,0,1,0,1,0,0
8973,3,48,1354,42,78,0,1,0,0,1,1
8974,2,106,42,74,577,0,1,0,1,0,0
8975,2,335,368,481,28,210,1,0,0,1,1
8976,2,53,21,32,1,0,0,1,1,0,0
8977,3,27,234,24,49,0,0,1,1,0,0
8978,2,256,188,156,25,0,1,0,0,1,1
8979,1,1157,421,240,593,31,1,0,0,1,0
8980,0,169,20,8,93,0,1,0,0,1,1
8981,1,637,171,184,571,8,1,0,0,1,1
8982,3,514,285,44,70,0,1,0,1,0,1
8983,3,83,2,16,72,0,1,0,0,1,1
8984,3,41,203,29,52,0,1,0,1,0,0
8985,1,1483,305,276,715,69,1,0,0,1,1
8986,1,93,142,66,654,0,1,0,1,0,0
8987,2,51,5,24,0,0,1,0,1,0,0
8988,3,700,265,36,135,0,1,0,0,1,1
8989,2,805,220,228,39,208,1,0,1,0,1
8990,2,143,2079,289,28,0,1,0,1,0,1
8991,3,137,328,29,65,0,1,0,1,0,1
8992,3,0,0,0,0,0,0,1,0,1,0
8993,3,1011,57,49,217,0,1,0,0,1,1
8994,0,159,15,13,95,0,1,0,0,1,1
8995,1,1762,496,521,833,21,1,0,0,1,1
8996,3,47,0,13,0,0,0,1,0,1,0
8997,1,1010,102,258,544,4,1,0,0,1,1
8998,3,256,167,163,157,0,1,0,1,0,0
8999,1,239,47,65,10,6,1,0,1,0,0
9000,1,123,192,56,134,18,0,1,0,1,0
9001,2,384,8,110,51,0,1,0,0,1,1
9002,1,1226,199,213,708,6,1,0,0,1,1
9003,2,75,97,20,107,0,0,1,1,0,0
9004,0,178,206,17,110,0,1,0,0,1,1
9005,0,320,288,59,93,0,1,0,0,1,1
9006,2,94,306,95,17,0,1,0,0,1,1
9007,2,168,82,124,22,46,1,0,0,1,1
9008,1,479,197,218,306,22,0,1,0,1,0
9009,2,81,0,39,4,0,1,0,1,0,0
9010,2,32,2,33,196,0,1,0,1,0,0
9011,0,722,57,1,255,141,1,0,0,1,1
9012,1,1059,2769,453,557,24,1,0,0,1,1
9013,2,201,240,261,5,182,1,0,0,1,1
9014,1,490,117,211,9,34,1,0,1,0,0
9015,2,220,413,223,22,92,1,0,0,1,0
9016,2,343,72,168,456,0,1,0,1,0,1
9017,2,39,81,67,10,0,1,0,1,0,0
9018,2,5,18,13,114,0,0,1,1,0,0
9019,0,693,23,104,93,0,1,0,1,0,0
9020,1,1070,246,253,506,34,1,0,0,1,1
9021,0,385,418,25,136,214,1,0,1,0,1
9022,2,891,67,150,1347,0,1,0,1,0,1
9023,3,28,20,27,61,0,1,0,1,0,1
9024,0,1053,258,191,0,0,1,0,0,1,1
9025,0,79,0,1,21,0,1,0,0,1,0
9026,1,516,78,120,99,33,0,1,0,1,0
9027,2,30,49,59,5,55,1,0,0,1,1
9028,0,260,11,50,109,0,1,0,0,1,1
9029,1,244,135,282,971,0,0,1,0,1,0
9030,1,938,88,376,651,1,1,0,0,1,1
9031,1,814,230,169,535,29,1,0,0,1,1
9032,3,876,50,19,86,0,1,0,1,0,1
9033,3,105,153,170,50,0,1,0,1,0,1
9034,0,314,719,55,140,0,1,0,0,1,1
9035,2,10,139,30,102,0,0,1,1,0,0
9036,2,129,176,115,2,21,0,1,1,0,0
9037,2,622,727,578,29,235,1,0,1,0,1
9038,2,248,102,313,46,70,1,0,1,0,1
9039,1,210,70,102,571,0,1,0,1,0,1
9040,1,1629,423,319,3420,63,1,0,0,1,1
9041,1,95,52,15,0,41,1,0,0,1,0
9042,1,536,445,154,396,4,1,0,0,1,1
9043,3,11,387,20,71,0,1,0,1,0,1
9044,0,1110,1650,125,0,0,1,0,1,0,1
9045,0,509,89,3,99,633,1,0,1,0,1
9046,2,12,21,3,0,0,0,1,1,0,0
9047,2,180,712,345,10,276,0,1,1,0,0
9048,3,39,117,10,0,0,1,0,1,0,0
9049,0,395,57,18,173,0,1,0,0,1,1
9050,0,459,64,24,156,0,1,0,0,1,1
9051,1,1096,670,302,667,17,1,0,0,1,1
9052,2,463,210,138,1769,0,1,0,1,0,1
9053,2,235,890,699,36,147,1,0,0,1,1
9054,3,18,452,19,65,0,1,0,0,1,1
9055,0,83,3,11,4,0,0,1,1,0,0
9056,2,199,197,143,4,201,1,0,0,1,0
9057,3,198,356,214,127,0,1,0,1,0,1
9058,3,16,0,71,4,0,0,1,0,1,0
9059,1,380,531,248,633,1,0,1,0,1,0
9060,2,500,228,462,56,60,1,0,1,0,1
9061,2,26,0,18,113,0,1,0,1,0,0
9062,2,108,277,70,2,38,1,0,0,1,1
9063,0,1006,75,15,247,353,1,0,0,1,1
9064,2,848,355,614,27,0,1,0,0,1,0
9065,2,34,25,19,4,10,1,0,1,0,0
9066,2,81,115,185,5,59,1,0,0,1,0
9067,2,103,280,280,13,147,1,0,0,1,1
9068,0,456,45,48,113,0,1,0,0,1,1
9069,1,1039,471,255,762,7,1,0,0,1,1
9070,1,1271,86,254,674,0,1,0,0,1,1
9071,0,1100,1994,41,227,511,1,0,0,1,1
9072,3,733,24,26,146,0,1,0,0,1,1
9073,2,25,55,16,0,2,0,1,1,0,0
9074,2,199,6,86,612,0,1,0,1,0,0
9075,0,2,0,0,0,0,1,0,1,0,0
9076,1,1749,260,251,629,26,1,0,0,1,1
9077,2,373,407,160,448,0,1,0,1,0,1
9078,0,72,50,11,14,2,0,1,0,1,0
9079,0,210,42,7,184,0,1,0,1,0,1
9080,1,1698,120,398,1096,1,1,0,0,1,1
9081,2,219,302,114,6,56,0,1,0,1,0
9082,3,233,6,8,45,0,1,0,0,1,1
9083,1,132,50,52,25,0,1,0,1,0,0
9084,1,2784,527,597,960,40,1,0,0,1,1
9085,2,74,15,18,0,0,1,0,0,1,1
9086,0,1029,2574,69,260,441,1,0,0,1,1
9087,3,47,124,9,80,0,1,0,1,0,1
9088,3,6,72,23,103,0,1,0,1,0,1
9089,2,161,91,152,5,21,0,1,1,0,0
9090,0,469,81,12,92,27,1,0,0,1,1
9091,2,266,128,128,16,91,1,0,0,1,1
9092,0,219,86,33,93,0,1,0,0,1,1
9093,1,1452,894,525,1053,32,1,0,0,1,1
9094,0,603,16,1,5,227,1,0,0,1,0
9095,1,417,104,205,919,2,1,0,0,1,1
9096,2,124,245,306,40,0,1,0,0,1,1
9097,1,1391,8,164,685,23,1,0,0,1,0
9098,3,31,34,13,83,0,1,0,0,1,1
9099,2,114,94,55,6,18,0,1,1,0,0
9100,2,324,74,148,665,0,1,0,0,1,1
9101,1,76,4,22,0,0,1,0,1,0,0
9102,2,184,169,41,1,0,1,0,0,1,0
9103,1,1070,180,210,485,14,0,1,0,1,0
9104,1,479,161,151,60,1,0,1,1,0,0
9105,1,712,224,210,658,6,1,0,0,1,1
9106,0,89,127,20,23,0,1,0,0,1,0
9107,2,121,1653,167,3,0,1,0,0,1,1
9108,0,58,0,11,97,0,1,0,0,1,1
9109,2,104,82,62,4,26,0,1,1,0,0
9110,3,1201,407,97,142,0,1,0,0,1,1
9111,0,218,1,2,137,0,1,0,0,1,0
9112,3,0,63,0,38,0,0,1,1,0,0
9113,1,143,12,71,211,1,1,0,0,1,0
9114,3,0,0,0,0,0,1,0,0,1,0
9115,1,170,223,34,115,7,0,1,0,1,0
9116,3,52,66,20,98,0,1,0,1,0,1
9117,1,1956,325,340,692,46,1,0,0,1,1
9118,1,2335,336,426,876,22,1,0,0,1,1
9119,0,1369,256,83,205,265,1,0,0,1,1
9120,3,160,91,8,91,0,1,0,0,1,0
9121,2,186,362,383,22,198,1,0,1,0,0
9122,3,139,349,63,152,0,1,0,1,0,1
9123,2,26,24,62,214,0,1,0,1,0,1
9124,2,2,27,25,155,0,1,0,1,0,0
9125,1,58,78,42,0,0,1,0,1,0,0
9126,2,102,111,129,477,0,1,0,1,0,0
9127,1,1284,865,290,975,25,1,0,0,1,1
9128,3,772,0,66,92,0,1,0,1,0,1
9129,3,3,6,3,2,0,0,1,0,1,0
9130,3,85,4361,26,73,0,1,0,0,1,1
9131,1,806,102,132,123,30,1,0,0,1,0
9132,2,24,37,13,2,8,0,1,1,0,0
9133,0,745,209,26,167,332,1,0,0,1,1
9134,1,275,51,133,722,2,1,0,0,1,1
9135,2,68,18,44,2,42,1,0,0,1,1
9136,3,0,52,1,1,0,0,1,0,1,0
9137,3,31,383,32,53,0,1,0,1,0,1
9138,3,23,191,32,78,0,1,0,1,0,0
9139,3,230,0,12,81,0,1,0,0,1,1
9140,2,29,166,67,329,0,1,0,1,0,1
9141,3,156,805,58,84,0,1,0,0,1,1
9142,2,298,573,269,6,99,1,0,0,1,1
9143,0,404,201,50,0,0,1,0,0,1,1
9144,3,74,52,75,83,0,0,1,1,0,0
9145,2,2875,720,165,3296,0,1,0,1,0,1
9146,3,25,0,15,0,0,1,0,1,0,1
9147,0,55,0,1,0,0,1,0,1,0,0
9148,3,682,13,6,0,0,1,0,0,1,1
9149,2,36,30,27,153,0,0,1,1,0,0
9150,2,116,175,265,543,0,1,0,0,1,1
9151,3,80,2641,178,70,0,1,0,1,0,0
9152,0,1465,577,84,0,0,0,1,1,0,0
9153,3,62,116,90,80,0,1,0,1,0,1
9154,3,3,16,7,9,0,0,1,0,1,0
9155,2,101,12,138,589,0,1,0,1,0,1
9156,0,663,257,28,250,156,1,0,0,1,1
9157,3,4,265,2,1,0,0,1,0,1,0
9158,1,1616,60,392,626,11,1,0,0,1,1
9159,2,258,4,87,3,0,1,0,0,1,1
9160,1,1581,217,301,650,23,1,0,0,1,1
9161,2,78,3,39,2,0,1,0,0,1,0
9162,0,975,88,60,84,0,1,0,0,1,1
9163,1,984,472,329,596,35,1,0,0,1,1
9164,1,233,229,85,89,20,0,1,0,1,0
9165,2,110,488,216,6,175,1,0,0,1,1
9166,1,367,167,113,598,8,1,0,0,1,0
9167,3,140,11,98,66,0,1,0,1,0,1
9168,2,309,201,143,28,0,1,0,1,0,1
9169,1,154,25,49,113,0,1,0,0,1,0
9170,2,157,313,117,7,0,0,1,1,0,0
9171,1,508,50,119,596,3,1,0,0,1,1
9172,2,184,37,139,864,0,1,0,1,0,1
9173,3,75,132,90,112,0,1,0,1,0,1
9174,2,7,0,10,0,0,0,1,0,1,0
9175,2,343,338,224,25,0,1,0,1,0,1
9176,2,101,20,25,0,0,0,1,1,0,0
9177,2,163,247,107,16,47,0,1,1,0,0
9178,3,92,1162,85,151,0,1,0,0,1,1
9179,3,9,23,13,13,0,0,1,1,0,0
9180,1,73,94,64,1,9,0,1,0,1,0
9181,3,288,38,15,121,0,1,0,0,1,1
9182,3,15,100,25,6,0,1,0,1,0,0
9183,2,432,9,107,290,0,1,0,1,0,1
9184,0,527,110,105,0,0,1,0,0,1,1
9185,3,119,851,43,56,0,1,0,1,0,1
9186,0,1185,75,22,182,71,1,0,1,0,1
9187,3,90,169,89,50,0,1,0,1,0,0
9188,3,193,0,25,2,0,1,0,0,1,1
9189,2,199,36,78,6,16,1,0,0,1,1
9190,2,198,39,143,506,0,1,0,1,0,0
9191,3,695,167,64,110,0,1,0,0,1,1
9192,2,184,0,61,227,0,1,0,1,0,1
9193,3,29,22,26,94,0,1,0,0,1,1
9194,2,103,142,28,234,0,0,1,1,0,0
9195,0,315,321,32,158,359,1,0,0,1,1
9196,2,160,193,175,3,150,1,0,0,1,0
9197,2,374,287,297,2116,0,1,0,1,0,1
9198,2,174,0,135,218,0,0,1,1,0,0
9199,2,140,144,125,4,69,1,0,0,1,0
9200,0,790,282,81,175,201,1,0,0,1,1
9201,1,3157,44,572,1853,22,1,0,0,1,1
9202,3,994,1,20,135,0,1,0,0,1,1
9203,3,2,42,5,78,0,1,0,1,0,0
9204,3,64,152,72,84,0,1,0,1,0,1
9205,3,22,0,9,71,0,1,0,1,0,1
9206,2,90,210,105,2,46,0,1,1,0,0
9207,0,122,0,2,86,0,1,0,0,1,1
9208,2,374,507,316,46,0,1,0,0,1,1
9209,2,91,16,154,2,33,0,1,1,0,0
9210,2,45,4,38,0,0,0,1,1,0,0
9211,0,313,261,24,136,0,1,0,0,1,1
9212,1,362,62,130,674,1,1,0,0,1,1
9213,1,1996,233,346,761,44,1,0,0,1,1
9214,3,68,212,36,80,0,1,0,1,0,1
9215,2,127,213,174,18,35,0,1,1,0,0
9216,1,0,12,1,1,0,1,0,0,1,0
9217,3,83,307,53,67,0,1,0,1,0,1
9218,1,2692,288,412,1003,43,1,0,0,1,1
